,0,1,2,3,4,5,6,7,8,9,10,11,12,13,class,combo
1011,0.0019379773048741518,0.006545864369127626,0.011332771861722211,0.01602592896198173,0.020851687250915053,0.026233956876785813,0.033424104605615575,0.04237170252930087,0.05239576773235228,0.06523610533552002,0.08146927174768209,0.10793381087293563,0.16755765899943278,0.3666833915517543,1,01
1012,0.0018948388114292175,0.005604988164697759,0.009914971127484032,0.013947798415283933,0.019170015904226526,0.024783626107693548,0.031160689710222803,0.03870917335377964,0.04762819068849708,0.06052495475435078,0.07479481973501913,0.10207290378713597,0.15647559855555113,0.4133174308846283,1,01
1013,0.002385759492385824,0.007191356142460859,0.011730546586165378,0.01624239382295509,0.02166526084830882,0.02788310947391287,0.03454321469520514,0.043031813319524374,0.05343587209333619,0.06515372800566799,0.08122229268582754,0.10601734907111116,0.15489270793878315,0.37460459582435646,1,01
1014,0.0021163258560674392,0.006125987231141282,0.010783858556304945,0.015768699685285683,0.02196480471818933,0.02906558899753901,0.036729775161640554,0.045989142177440656,0.05634529747980315,0.06899635039325187,0.08556255594019964,0.114067130878546,0.16528233720653934,0.34120214571804897,1,01
1015,0.002314797905906162,0.006572430200466254,0.010806274172516952,0.015770068869517345,0.021062546676192326,0.02683648870537684,0.034747900180165034,0.04335847498212152,0.052567200604834115,0.06599198009295477,0.08493394556205822,0.10969275773611929,0.15467048078184312,0.3706746535299286,1,01
1016,0.0022508317673166425,0.006492173002962652,0.00985453711030806,0.014659603796384986,0.020812320376988165,0.02654807132578903,0.034672043257478365,0.04318259794994413,0.052964428055763756,0.0696078174967686,0.08846020128390761,0.11460305351386622,0.16408601313144908,0.35180630793107115,1,01
1017,0.001816341957324386,0.005477928331318167,0.009471450803057816,0.014312501289339773,0.01962215782167009,0.026519649747653414,0.035203548811245135,0.04381973789696023,0.05487048903528667,0.06772114187468976,0.08300888372009566,0.10501015199507634,0.1512776946665166,0.3818683220497642,1,01
1018,0.00199320404725962,0.005871239820480633,0.009693027271272008,0.014655749503240511,0.021259474036432878,0.029569701539459984,0.03733150277791466,0.04570302659788687,0.05525103652323765,0.06775835128865862,0.08403060577611532,0.10706113185140007,0.15246658626720208,0.36735536269944125,1,01
1021,0.002279927055693645,0.005877930236337732,0.010265012907596847,0.015150190091039952,0.020852520560643597,0.027395620277818365,0.03503918031605855,0.04423068156140876,0.055677608618638706,0.06956754694645717,0.0902179707023715,0.11861882304511233,0.16967777185416522,0.33514921582665885,1,02
1022,0.002040878968260509,0.0055745725733437595,0.010348917811437779,0.015336525133982223,0.020799423783802916,0.026831281187467467,0.034775261769665854,0.045196645947497616,0.054022720675660316,0.06698478381489427,0.0836627331643016,0.11163369548770147,0.17041378315827552,0.35237877652370947,1,02
1023,0.0022310786472598044,0.006653292889531244,0.01228360993927567,0.018001736259692747,0.022820833485427194,0.029469013234712745,0.03782152187599059,0.047642939116376626,0.05784690634659533,0.07115172072377962,0.08692180640928357,0.10995141355579355,0.15813119012307805,0.33907293739320477,1,02
1024,0.0018443696868482144,0.006749528333693783,0.011678590303918596,0.01708377826196865,0.022554925465395535,0.028665367629748188,0.03612135348468243,0.04459014638743207,0.054005765516870606,0.06893328964353301,0.0883071642646545,0.114561787078912,0.16162236571859878,0.3432815682237442,1,02
1025,0.0022027297945392153,0.0067412888990564844,0.011468590073046073,0.016867493793655666,0.02219023681018079,0.028376899740111032,0.03570131686613073,0.044592269546128674,0.05530796563646423,0.06800416326429654,0.08603686748810459,0.11114325931045235,0.15773159687049038,0.35363532190734204,1,02
1026,0.0024973386351480596,0.007253239322015679,0.011956680902864912,0.016866938973176874,0.02214119267113585,0.027998935008591973,0.035370141757625456,0.04352307903956695,0.052694454499213006,0.06592951867858243,0.08461894970184573,0.11532286736006121,0.17407463268930928,0.33975203076086163,1,02
1027,0.0018008726657199176,0.006141866925271611,0.01106540922599733,0.016336922220155908,0.0223040946578182,0.0288415966794332,0.03644661893630639,0.04507375122445745,0.05538901705907528,0.06878984196057714,0.08527324264796522,0.11522735999553155,0.1677243148086331,0.3395850909930571,1,02
1028,0.002308723123904719,0.007008253409427123,0.010828967343869723,0.015919429429955532,0.021862499847373287,0.027350597758150578,0.03513924192539657,0.044243725495369646,0.0531742771475056,0.06571211261777125,0.08297341544144725,0.11058730225578932,0.16718382062491757,0.35570763357912333,1,02
1031,0.002414942788412389,0.007579856204051362,0.013049590390778678,0.018460512157081766,0.024828362107180552,0.030490496564194967,0.037952233907300924,0.046041869382781396,0.056469482358073364,0.06991100346372432,0.08676752762453244,0.11794159583932783,0.16882494321851843,0.3192675839940422,1,03
1032,0.002094058938283669,0.006528404269503267,0.011583253637435741,0.016600292007002578,0.02250675306059034,0.02860493001865771,0.035896871796349254,0.04514172760335605,0.05554467158625291,0.07013961210676957,0.08728696639601537,0.12030694399278648,0.1776383934838205,0.32012712110317665,1,03
1033,0.0022526911216436793,0.006619904271292242,0.011370135842281076,0.016271751919990387,0.021375680409013914,0.027569399253575953,0.03625922363005496,0.0456915398283211,0.05824645386900695,0.07514781123535919,0.09291454562798745,0.12137080161171547,0.17132410623255295,0.3135859551472056,1,03
1034,0.0026938061767237268,0.007477461585167356,0.012697520703117951,0.01790685703149662,0.023549747916744367,0.029349539337486887,0.03722663372870205,0.0453482739841605,0.05582084822938822,0.06949571187009011,0.0876220871756879,0.11241162385509143,0.16410287025907294,0.3342970181470698,1,03
1035,0.0020836043919617163,0.0068812242753027554,0.011822222352603854,0.016829462421077218,0.0224424882718038,0.027919485687920173,0.034528430136113356,0.04285742008450753,0.05474553801970046,0.06910416190167924,0.09172452385835211,0.12189758132288034,0.17815765862127717,0.3190061986548226,1,03
1036,0.0032005913779639007,0.008548926193996519,0.014023935000133011,0.018983596816349,0.025638525970535803,0.03193705759247102,0.03866991184684625,0.047877651986934666,0.059174271392933575,0.07493679922732961,0.09324443313328823,0.1200094688010877,0.1695025728984701,0.29425225776166203,1,03
1037,0.002473626421785289,0.0072447644850303135,0.012440983367631463,0.017541616452700238,0.023213417033874754,0.02989021969684212,0.03655035407166115,0.045608741816632506,0.056168627088805954,0.07113987662690242,0.08883453275492027,0.11660327986603145,0.1662615636641503,0.326028396653033,1,03
1038,0.0020255199537587464,0.006993545865586108,0.01209298964752526,0.017614740229006852,0.023231005941620364,0.028022541400149405,0.03446374660145232,0.041842264567002095,0.05276569351448496,0.0690080939323662,0.08731027628099707,0.11484377334362257,0.17437056002185963,0.3354152487005683,1,03
1041,0.0026556331509877064,0.007049893532311495,0.011688290555991557,0.017183741180847617,0.02291513138483939,0.029112118687913864,0.03635203852950137,0.045933766651058056,0.05607251735757313,0.06891266609051376,0.0860912903568261,0.11676229997464482,0.17000836922711704,0.3292622433198741,1,04
1042,0.002543743270793316,0.007446620624478802,0.012152939020342462,0.01745059626872099,0.02266906430886142,0.029257925356337672,0.036017717345379965,0.044721161475763896,0.05454711324853171,0.06981461422486566,0.08775242034785419,0.11853851466796728,0.17446266951845724,0.32262490032164415,1,04
1043,0.0024513681875301097,0.007618783464898145,0.011921441740990416,0.017465230145228564,0.022796594575540282,0.02800691070680117,0.034164759261130856,0.04094200881896853,0.051223905592191026,0.06837274556222152,0.08698497265833686,0.11458486993648255,0.16510472252449707,0.34836168682518376,1,04
1044,0.0024754673596422703,0.00747982238928144,0.012086375493009002,0.01728301295511495,0.022405509821981737,0.027590571887022332,0.03485793770579909,0.043022901477958994,0.05314260851488408,0.06625807057198677,0.08532162624792564,0.11675594794643461,0.1700592387814215,0.3412609088475375,1,04
1045,0.0024979523745998202,0.007822790853405617,0.012636315772244926,0.017290291977982934,0.023016436871815968,0.02854279902506409,0.03390617838127511,0.04133326437151394,0.04933340680397423,0.06273416886218881,0.07900112567076975,0.11234754474335669,0.1751795417638653,0.35435818252794543,1,04
1046,0.0023754701061834845,0.0074385673410053595,0.011876856481983316,0.016851829921119336,0.02283753756085766,0.02841446910997682,0.035442263649771495,0.04384047116469609,0.05402940914025035,0.0679753626049929,0.08487495874352059,0.11277745169215805,0.16497068168200393,0.34629467080147885,1,04
1047,0.002305458202560689,0.0074788835324233124,0.012157998667673992,0.017018722159240694,0.02322929136745648,0.0295875269570755,0.03580573736697246,0.04302295873317683,0.05353206531399509,0.0703114286200095,0.08765229925207281,0.11648899088526049,0.177254258990618,0.32415437995146495,1,04
1048,0.002465091341779668,0.007391307464500096,0.011506232675437794,0.01588942466979468,0.02169370642748758,0.027241228730870155,0.033988011282201365,0.04141873581466546,0.05204121831678953,0.06597407168122833,0.08740083779199521,0.11864974375040804,0.17577042798094294,0.3385699620719007,1,04
1051,0.003097538520778877,0.008507106326967594,0.01459583145035575,0.020171213780661546,0.02712264644110211,0.03428213060379952,0.04162374216002773,0.0499711000837666,0.06002897389991699,0.07505855104993604,0.09278997285798862,0.12074564592703164,0.1621898949998081,0.2898156518978601,1,05
1052,0.0023550223488957123,0.008037488777253368,0.013042527797612344,0.01805038692727522,0.024524563281159463,0.03065680645563631,0.03804932273205325,0.046005294622114556,0.056441267681767215,0.07241572484477216,0.09261189416027094,0.12175128904914392,0.16628438143975577,0.3097740298822899,1,05
1053,0.003091056169564877,0.008259563127158661,0.01294030711256751,0.01896865841729738,0.025167075103133867,0.030884782948614724,0.037848655163550196,0.047644546502484834,0.0583095761808075,0.07192704008054923,0.08909978776654151,0.11476353835806671,0.15926854294188925,0.3218268701277743,1,05
1054,0.002583231667254298,0.00828642050031313,0.013705397287727322,0.019112631169464264,0.02571748733059515,0.031390416183002465,0.038140972567802404,0.04618260580729802,0.05727925691083886,0.07264306783558504,0.09062732121897514,0.11882417698106157,0.17070308474309479,0.3048039297969887,1,05
1055,0.002842117829384115,0.007150401299894899,0.012499653770697979,0.01853252539661503,0.02585203206034778,0.03261950823389416,0.03983519963713622,0.047346406181778,0.05691424229763625,0.07250340148040428,0.09299985015446853,0.11898968630215828,0.16999559851744497,0.3019193768381412,1,05
1056,0.0027948094348356507,0.008251975772695833,0.014246316170776367,0.019329727973235185,0.025659564988713038,0.03196494585423994,0.04093206154676653,0.05082520647340044,0.061929262727603795,0.0768548751291224,0.09306981919553056,0.11855301614605473,0.16004822381934203,0.29554019476768223,1,05
1057,0.002160144648473756,0.006989505201827395,0.011939096648515475,0.017721020848140576,0.023715450264612727,0.029936915216234556,0.037942521802934365,0.047455879191931095,0.05862199338506187,0.0757599115323271,0.09445835394039544,0.12481727156347378,0.16764944939731077,0.30083248635876064,1,05
1058,0.00259249275455592,0.008351488230944377,0.01376384970619512,0.01921370510640345,0.02538826005086809,0.03101980740038782,0.03794450772724291,0.047267134795963076,0.05901604755141853,0.07545572197420616,0.09465731256742532,0.12519005292229204,0.1725677683827418,0.28757185082935655,1,05
1061,0.0024857693934048444,0.007146713439964834,0.011336463866310003,0.016997827309647544,0.02245491320503687,0.028024606698964324,0.03577233341266241,0.0448758832366074,0.056252590136798834,0.0719955346350926,0.08985148632534606,0.11860940784616937,0.16814355822528046,0.3260529122687134,1,06
1062,0.0025012151767264436,0.007449081733231797,0.012639139759118956,0.017668156407831134,0.023842097922495826,0.029982907630262245,0.03618876658587726,0.04382354410338293,0.053441998094885236,0.06955289936453822,0.08881687449924032,0.12102189084815285,0.1707951043389135,0.3222763235353424,1,06
1063,0.0026296755038104354,0.006944485875828375,0.011726712004942907,0.017551884782034777,0.024105011443463234,0.030131600616106445,0.03669949478985367,0.04463944070972748,0.054588110472500916,0.06828464948924957,0.08599548334101587,0.11584861962188396,0.16753885763724738,0.3333159737123345,1,06
1064,0.0017827777702537852,0.006122234899437605,0.011292752270703355,0.016366370065197207,0.022218871394962456,0.02767249597235478,0.03438281858831262,0.043485930870527566,0.05614036335427624,0.07086729670008507,0.0881943684539162,0.12078463452971257,0.16644074130338748,0.334248343826874,1,06
