,0,1,2,3,4,5,6,7,8,9,10,11,12,13,class,combo
1011,0.004189844748670618,0.007471122423046332,0.010282371844256084,0.01404593264144461,0.01868468538575003,0.02304800762223906,0.028533399175905375,0.03600772859655271,0.04537268851229789,0.0586934323718675,0.07721758428880887,0.10525492777186735,0.16401034974996773,0.4071879248673246,1,01
1012,0.003053629846861362,0.005942428710368958,0.00914310250606776,0.012221766052883656,0.01612791316164792,0.02058315715953411,0.026775396474365103,0.03418178142730731,0.04378044326696744,0.05743728932451087,0.0728444053274863,0.09649768597703039,0.15493204771062377,0.4464789530543466,1,01
1013,0.0026447443749779754,0.005649753609524315,0.008583270130066715,0.011937054213632376,0.01611827020269693,0.021168652870292973,0.02722494178792823,0.03596666887341188,0.04604122457172493,0.06004057214936462,0.07675129050897025,0.10482565966218378,0.16054480823349457,0.4225030888117311,1,01
1014,0.0029241761304453434,0.005469078581269955,0.008194106875344432,0.012001664142063393,0.01711750567583049,0.0221646288891034,0.029764442923323663,0.03844836056550359,0.04978057344876871,0.0661412715033095,0.08388280786686061,0.10780476451242108,0.16492519093651237,0.39138142794924197,1,01
1015,0.0027207247547548145,0.005496666107552392,0.008257091992101699,0.011621505430589464,0.01626573635332654,0.02110860544934455,0.02720209346991172,0.03683226637260957,0.0481656566021113,0.06284250249781113,0.08112620772818002,0.1073738423840268,0.1604840800923767,0.41050302076530254,1,01
1016,0.0030079989263090377,0.0057553499935016844,0.008455776175693156,0.011899905818978223,0.01670979587298425,0.021834447547291438,0.028222321121817964,0.03775025263054391,0.05056381815999081,0.06571855469226937,0.08418768223005182,0.11225689337139226,0.16022579346909255,0.39341140999008106,1,01
1017,0.0030795404352562433,0.006189447006223647,0.009137012533261872,0.012681522246854534,0.016877871167335537,0.022146342213092193,0.030018275921418747,0.040069708516421595,0.05141902165975695,0.06533922997097591,0.08084701097469026,0.10453135161198818,0.14967311273871572,0.4079905530040101,1,01
1018,0.0026288674808737445,0.005115287549801306,0.007795018303643985,0.011501027315109049,0.015881570410987284,0.021342316891382877,0.029359062987058756,0.04008307470602072,0.051786028407266115,0.06574187688873076,0.08367187035424559,0.10841278393276885,0.1546708943995036,0.40201032037260676,1,01
1021,0.0025831316710477857,0.005274360476058953,0.008256676711735121,0.012498554583401936,0.019179688433370336,0.027098115486890686,0.03713577365036225,0.048046726743114845,0.06012030548801183,0.07466148199812782,0.08869274674608314,0.11036931587959284,0.16095002968997646,0.3451330924422249,1,02
1022,0.0023256692914100717,0.004683727403047284,0.0077753490489732005,0.011888203443402636,0.017842873469003893,0.02515686052835848,0.0344969237766727,0.04529916763470049,0.05698710382711937,0.07075857260860476,0.08410147649356109,0.10703259149563935,0.1607240815415823,0.3709273994379231,1,02
1023,0.002638919771001315,0.005216307386988429,0.00831530816234523,0.012798373297152485,0.01974106530301822,0.028334450210454932,0.036261214775662305,0.0468690206408016,0.05926498272474365,0.07462987288200162,0.09318660044908782,0.11478528998418278,0.15631111282695487,0.3416474815856051,1,02
1024,0.002507291742726436,0.005473052057688963,0.008590026908015217,0.013386781456042742,0.02004348701960993,0.0284685453179234,0.03741436001598125,0.04787648161826439,0.05868424326692953,0.0737085934933717,0.089803256896033,0.11435232493977969,0.16092168219140277,0.3387698730762307,1,02
1025,0.0025628481784258604,0.005152249657589674,0.00801062356570867,0.012586803873663684,0.019682563887321685,0.02681986302491513,0.036499649419203355,0.04719024153272628,0.058006913576138075,0.07259675787872813,0.08854144458057905,0.10865568979930412,0.15409329656473156,0.3596010544609641,1,02
1026,0.002670117392055457,0.0054857586906177196,0.0089439992141345,0.013568204864919385,0.020762441499575325,0.029111599885098358,0.03855837987441174,0.04950187095231763,0.06143373727660549,0.07278277346296001,0.0878818750348296,0.11024807815201632,0.16236415326493545,0.336687010435522,1,02
1027,0.002347730673565794,0.004933129970644463,0.008525383763056208,0.013530871910160353,0.020540974992212045,0.027940935696072516,0.0367275831664208,0.047040059209157,0.058303435492600426,0.07190441526550631,0.08857771862916794,0.11314665903440309,0.15872245665432658,0.34775864554270625,1,02
1028,0.0029100806519734373,0.005542975502558769,0.00882972118379426,0.014051385348996961,0.021322631188616565,0.028733780020530633,0.03660750960347792,0.047325691260749606,0.05840705062726385,0.07052247171628671,0.08583516553209201,0.10586437394841221,0.15208801003289982,0.3619591533823454,1,02
1031,0.0027950150801883266,0.006384606182142763,0.011149600410413678,0.017125035906053073,0.02409258421030927,0.031128519967853763,0.03805936370851143,0.045924892754112705,0.05726046581253208,0.07258817798987183,0.08791056358207772,0.11378558184870581,0.15761227943684367,0.334183313110384,1,03
1032,0.003230575851395335,0.0069547603070608715,0.011073686757598107,0.016503784817819073,0.022784545316273545,0.02889102994351442,0.03506122851371022,0.044159477871400864,0.053097053305780816,0.06706309457101055,0.08279890076509426,0.10892826106273537,0.1691127957303722,0.35034080518623506,1,03
1033,0.0032496938695697054,0.006926771300692705,0.011111563446885788,0.01601397828829487,0.02364466773487141,0.03024241238563209,0.0377743786223603,0.04625167114785027,0.05620656714790242,0.06856246427262024,0.08347613781400645,0.11402219599982537,0.1687078319720886,0.3338096659973996,1,03
1034,0.0034192946484968008,0.007406728149862987,0.011526703639512864,0.01722764187030512,0.0242826735188291,0.03139498463646626,0.03962162395267887,0.04816907262063235,0.05738565663986918,0.06932336971042768,0.0837888137834015,0.1082425714125037,0.15689148142729487,0.34131938398971906,1,03
1035,0.003263859038811305,0.0072696651080765996,0.01145190093838143,0.01597437091374167,0.022307732241549263,0.02853636655636714,0.0367203829890381,0.04528146240175851,0.05512321665299439,0.06704990938160556,0.08191546567445722,0.1147579095864638,0.17269084724766737,0.3376569112690885,1,03
1036,0.0037143719902512605,0.007386275215292428,0.012561313425977695,0.018426208330087925,0.02492427402935859,0.03160437466978695,0.03959245671079791,0.04912292369874253,0.06074472190942883,0.07357631902603347,0.09023869995405122,0.1139158979691427,0.1645731821332574,0.30961898093778867,1,03
1037,0.003649399472669279,0.006946398780576193,0.011458381113987406,0.017184228939788517,0.023197040192171833,0.0303746406696618,0.038166634629643155,0.04610970947582857,0.055824343237986546,0.06715937859260547,0.08285615886756337,0.10775294992959167,0.15865299382599435,0.3506677422719293,1,03
1038,0.0030009972466494205,0.006815438424721495,0.01183835962860071,0.017858869329004302,0.023700765666854515,0.02864537946622711,0.036159606791675014,0.0439095691676881,0.052984422080526936,0.06746861465218781,0.08282009227799529,0.11109845495108642,0.17106552160980124,0.3426339087069853,1,03
1041,0.005910082932776838,0.011012549020800635,0.015569775738899401,0.02057149109883134,0.02538995178407331,0.031150123042912266,0.037305721084256414,0.04373411053464389,0.05258454465992292,0.06393350224909337,0.08012818312777223,0.10654105518839482,0.162342160586112,0.3438267489515099,1,04
1042,0.005608483441342291,0.0111157271753002,0.014755537736714406,0.019207012831886076,0.024572057330304223,0.029896823784739682,0.03584120284295403,0.04292931237355165,0.052103413671460715,0.0652980208933909,0.0791414436280659,0.10720296697239054,0.16129016179025327,0.3510378355276461,1,04
