,std,var,skew_value,kurt,cross_rate,sum_peaks,class,combo
1011,1.868039479225229,3.489571495944065,-0.18083218180907323,4.080795924935846,0.056615017878426696,509.579965914091,1,01
1012,2.02205865013465,4.088721184584363,-0.23016474162438993,3.8199426332346365,0.061859356376638856,609.3362795425121,1,01
1013,1.9469355960693846,3.79055821524205,-0.14464276691369723,4.221550810376464,0.061144219308700835,555.9257873385212,1,01
1014,2.156174626148263,4.6490890184456015,-0.198023699606694,3.4609206580752576,0.06495828367103695,671.5023635311185,1,01
1015,1.942006872518498,3.771390692909078,-0.14872339397292003,3.8213972058470804,0.061144219308700835,565.7061127663721,1,01
1016,1.925698548121831,3.7083148982385277,-0.306265014088887,3.9145426164625627,0.06233611442193087,574.1777092908096,1,01
1017,2.0288726619709117,4.116324278492933,-0.20663491070489337,3.497646312793155,0.06471990464839095,638.6423715341616,1,01
1018,2.0005899657718165,4.002360211146878,-0.2353326084375944,3.586817341054129,0.06400476758045293,627.4031192822462,1,01
1021,0.9971484122311646,0.9943049560151325,-0.017922227435324355,3.4558804304176522,0.07210965435041716,304.3698410274969,1,02
1022,0.9177315297270416,0.8422311606551359,0.03760838452619445,4.216523397921302,0.07044100119189511,255.93758945041262,1,02
1023,0.8746926315365351,0.7650871996643087,-0.024435564436908773,3.1993004966950545,0.07020262216924911,247.2359919610447,1,02
1024,0.9579554919765311,0.9176787246079977,0.013840616515387621,3.5396522223128506,0.0697258641239571,267.83524371294504,1,02
1025,0.97933578707922,0.9590985838540753,-0.03135963756704701,3.039302157509417,0.07187127532777116,298.39543441294717,1,02
1026,0.9904878919518451,0.9810662641032099,-0.0067522546493932085,4.19954519357482,0.06853396901072706,273.2941017496312,1,02
1027,0.9022207801481142,0.8140023361310719,-0.04592452762590495,3.814534755051348,0.07139451728247914,258.2305135115013,1,02
1028,1.1168103045683124,1.2472652563899667,-0.0036301102687268934,3.109119906657834,0.07139451728247914,350.22517427187887,1,02
1031,0.5181405290702132,0.2684696078651605,-0.00913612824823552,4.415708686252699,0.06376638855780692,104.81514681675688,1,03
